test_index,test_text,predicted_label,true_label,neighbor_index,neighbor_label,neighbor_distance,neighbor_text
257,pernah lihat polisi bantu dorong mobil mogok tengah hujan banyak omong langsung bantu,netral,positif,1467,Netral,1.1523505573624209,hujan deras lihat tugas polisi bantu atur lalu lintas meski banyak bicara
257,pernah lihat polisi bantu dorong mobil mogok tengah hujan banyak omong langsung bantu,netral,positif,1406,Netral,1.1751015395889022,pernah lihat polisi bantu warga motor mogok beri apa tugas rutin inisiatif pribadi
257,pernah lihat polisi bantu dorong mobil mogok tengah hujan banyak omong langsung bantu,netral,positif,1270,Netral,1.1997536415422836,pernah urus langsung polisi jadi komentar banyak
257,pernah lihat polisi bantu dorong mobil mogok tengah hujan banyak omong langsung bantu,netral,positif,149,Positif,1.2115185783895879,waktu ban motor bocor tengah malam polisi patroli henti bantu dorong tambal ban salut banget
257,pernah lihat polisi bantu dorong mobil mogok tengah hujan banyak omong langsung bantu,netral,positif,1069,Positif,1.216343916180872,pernah bantu polisi waktu banjir bantu evakuasi nenek lansia
257,pernah lihat polisi bantu dorong mobil mogok tengah hujan banyak omong langsung bantu,netral,positif,746,Netral,1.2234393286746286,polisi tampak bantu buka jalan truk mogok tanjak
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,411,Negatif,1.0461431767053189,tak harap hukum terus main
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,1291,Negatif,1.1293781283267488,hukum main kuasa
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,633,Negatif,1.1346947162639036,polisi harus bantu cegah menarkoba kadang malah oknum main belakang
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,436,Negatif,1.178006451575428,tak harap banyak polisi kecewa
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,602,Negatif,1.180550848755445,sedih lihat aparat tak jadi harap rakyat
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,836,Negatif,1.1923563624431055,harap lebih kasus jadi kecewa sama polisi
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,966,Negatif,1.1945929870873986,kalau lihat lampu strobo belakang rasa udah takut dulu
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,641,Negatif,1.196749100145161,lawan jahat berat lebih berat kalau aparat ikut main
258,harap sama hukum kalau aparat banyak main belakang,negatif,negatif,621,Negatif,1.2058373581161157,sedih lihat hukum main lelucon
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,1300,Positif,1.0953126848413512,makin bangga polisi berani lawan praktik korupsi
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,1238,Negatif,1.1422531404806744,lihat berita soal tiap hari bikin makin hilang harap sama adil
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,17,Positif,1.159624568620721,gue percaya polisi lebih baik kalau semua berani lawan korupsi dalam
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,1407,Negatif,1.1779560218162284,makin lama makin lihat kalau hukum negeri cuma buat duit
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,112,Netral,1.1816601566573237,makin tegas makin transparan makin percaya
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,537,Negatif,1.1828345928696526,makin banyak orang takut lapor polisi
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,838,Negatif,1.1875163363521801,takut rasa lihat berita orang cari adil justru dapat tekan aparat
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,34,Negatif,1.2035274141439365,polisi diam rakyat makin takut bicara
259,makin takut kalau lihat berita polisi korupsi,negatif,negatif,502,Netral,1.2095909932147255,makin profesional makin hormat
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,701,Netral,1.1383069017253682,celaka kecil jalan polisi datang menit lalu cepat tetap hadir
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,988,Netral,1.1944936570894482,kalau celaka lalu lintas biasa polisi datang panggil warga selalu cepat tetap datang
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,118,Netral,1.1966045737859516,pernah tunggu cukup lama ruang tunggu kantor polisi meski banyak antre
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,117,Positif,1.2051900509907438,bantu kawal ambulans terima kasih
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,1389,Negatif,1.2062674794122203,adil selalu tunggu viral
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,80,Netral,1.2134874217617746,polisi selalu ikut prosedur tindak laku
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,1482,Positif,1.2180418188164803,terima kasih polisi selalu sigap hadir celaka kecil jalur cepat
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,1020,Netral,1.2187685821956606,tindak aparat suai hukum laku
260,celaka kecil polisi datang langsung laku tindak tunggu ambulans,netral,netral,997,Netral,1.2242592307521851,tindak polisi suai undang laku
261,adi polisi kok jadi laku peras,negatif,negatif,260,Negatif,1.1270268549897018,polisi kerja buat siapa sih kok salah malah lindung
261,adi polisi kok jadi laku peras,negatif,negatif,497,Negatif,1.1326351530292857,ngeri banget polisi jaman sekarang kok takut
261,adi polisi kok jadi laku peras,negatif,negatif,953,Negatif,1.1442800532429278,polisi kerja buat siapa sih kok jelas salah malah lindung
261,adi polisi kok jadi laku peras,negatif,negatif,808,Positif,1.1474547330777265,jadi polisi yang baik jujur laku adil
261,adi polisi kok jadi laku peras,negatif,negatif,1083,Negatif,1.1553840340191763,harus jadi contoh malah jadi paling buruk laku
261,adi polisi kok jadi laku peras,negatif,negatif,478,Negatif,1.1624835768793997,aman buat siapa sih kok salah malah makin kuasa
261,adi polisi kok jadi laku peras,negatif,negatif,1255,Netral,1.1733285589355262,tegak atur tetap laku suai tentu laku
261,adi polisi kok jadi laku peras,negatif,negatif,1143,Negatif,1.1904667732419738,kecewa polisi tangkap laku
261,adi polisi kok jadi laku peras,negatif,negatif,269,Negatif,1.1926370624579097,dikit damai aja hukum negara kok jadi kayak tawar tawar
262,masyarakat polisi saling dukung aman sama,positif,netral,439,Netral,0.6431240108958619,masyarakat polisi saling dukung lingkung lebih aman
262,masyarakat polisi saling dukung aman sama,positif,netral,135,Positif,1.0304074565954735,terima kasih pak polisi selalu siaga bantu masyarakat sama saling waspada
262,masyarakat polisi saling dukung aman sama,positif,netral,390,Positif,1.0445421163072708,polisi adil selalu dukung masyarakat
262,masyarakat polisi saling dukung aman sama,positif,netral,1479,Netral,1.0881563630826836,aman baik butuh kerja sama polisi masyarakat
262,masyarakat polisi saling dukung aman sama,positif,netral,1072,Positif,1.1685528596809363,terima kasih dukung pak polisi
262,masyarakat polisi saling dukung aman sama,positif,netral,1453,Netral,1.1692304571901555,sadar hukum masyarakat peran dukung tugas polisi
262,masyarakat polisi saling dukung aman sama,positif,netral,709,Positif,1.1762240196403222,jadi rasa aman polisi jaga aman nyaman masyarakat
262,masyarakat polisi saling dukung aman sama,positif,netral,768,Positif,1.1937530561632015,bahagia lihat polisi kerja sama masyarakat
262,masyarakat polisi saling dukung aman sama,positif,netral,1405,Netral,1.2060765520224312,gimana aman masyarakat tangan polisi
263,terima kasih bapak polisi tegak adil,positif,positif,1089,Positif,0.6251786969645724,terima kasih bapak polisi
263,terima kasih bapak polisi tegak adil,positif,positif,1104,Positif,0.7349049602365356,terima kasih bapak polisi bantu
263,terima kasih bapak polisi tegak adil,positif,positif,1047,Positif,0.8756621842292238,keren terima kasih bapak polisi
263,terima kasih bapak polisi tegak adil,positif,positif,1492,Positif,0.8833704834483348,terima kasih atas kinerja bapak polisi
263,terima kasih bapak polisi tegak adil,positif,positif,431,Positif,0.8854841301669922,terima kasih bapak polisi tindak tegas
263,terima kasih bapak polisi tegak adil,positif,positif,889,Positif,0.9679594154465715,percaya polisi tegak adil adil
263,terima kasih bapak polisi tegak adil,positif,positif,113,Positif,0.9800869386953696,terima kasih bapak polisi rela bantu warga
263,terima kasih bapak polisi tegak adil,positif,positif,352,Positif,1.0001202888900542,terima kasih bapak polisi semua sehat terus pak
263,terima kasih bapak polisi tegak adil,positif,positif,1318,Positif,1.0301620374541505,terima kasih bapak polisi atas himbau sangat bagus
264,layan publik baik tingkat percaya masyarakat,netral,netral,680,Positif,0.865888549692613,baik nyata layan publik
264,layan publik baik tingkat percaya masyarakat,netral,netral,1055,Netral,0.9390332753336021,layan cepat efisien tingkat percaya masyarakat
264,layan publik baik tingkat percaya masyarakat,netral,netral,150,Positif,0.9885156134494572,percaya masyarakat polisi jaga baik
264,layan publik baik tingkat percaya masyarakat,netral,netral,240,Netral,1.0012035064852318,teknologi bantu tingkat efektivitas kinerja polisi layan publik
264,layan publik baik tingkat percaya masyarakat,netral,netral,1281,Netral,1.057453657715776,polisi ayom masyarakat perlu terus tingkat layan
264,layan publik baik tingkat percaya masyarakat,netral,netral,969,Netral,1.0606019217496512,tingkat integritas personel sangat penting jaga percaya publik
264,layan publik baik tingkat percaya masyarakat,netral,netral,1015,Netral,1.0673455077350593,transparansi proses hukum tingkat percaya masyarakat
264,layan publik baik tingkat percaya masyarakat,netral,netral,1197,Positif,1.081558512672966,terima kasih pak polisi beri layan baik masyarakat
264,layan publik baik tingkat percaya masyarakat,netral,netral,839,Netral,1.08446427813969,respons cepat tangan lapor tingkat percaya masyarakat
265,harap polisi tetap jaga adil diskriminasi,positif,positif,1004,Positif,0.9300699510495776,percaya polisi jadi harap adil
265,harap polisi tetap jaga adil diskriminasi,positif,positif,88,Netral,1.0203573096582563,polisi jaga tertib adil
265,harap polisi tetap jaga adil diskriminasi,positif,positif,951,Positif,1.0329764034747282,salut polisi jaga adil
265,harap polisi tetap jaga adil diskriminasi,positif,positif,1403,Negatif,1.0495508790833399,hari harap ubah tetap kecewa
265,harap polisi tetap jaga adil diskriminasi,positif,positif,540,Positif,1.0696982910852946,harap polisi tetap setia tugas lindung rakyat
265,harap polisi tetap jaga adil diskriminasi,positif,positif,1169,Negatif,1.081454400554719,polisi adil tetap sulit temu
265,harap polisi tetap jaga adil diskriminasi,positif,positif,344,Negatif,1.0868479457089908,lelah harap ubah tetap sama
265,harap polisi tetap jaga adil diskriminasi,positif,positif,571,Positif,1.0899124965452127,yakin polisi jaga adil semua
265,harap polisi tetap jaga adil diskriminasi,positif,positif,445,Positif,1.0923490173782193,percaya masyarakat jaga harap polisi terus benah
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,1428,Negatif,0.9603681686797381,polisi hadir rasa aman tetap tak
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,1058,Negatif,0.9886589724400383,bagaimana percaya kalau adil duit
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,820,Negatif,0.9894482662796662,bagaimana rasa aman lindung malah diam
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,304,Negatif,1.0094535439228778,kalau hukum tak percaya siapa
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,52,Negatif,1.0143211015619664,polisi harus lindung banyak rasa tak aman
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,205,Negatif,1.036383026486411,polisi hadir mana rasa aman tak pernah
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,549,Negatif,1.1106171941861085,rasa aman kalau jahat biar
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,375,Negatif,1.1207032493373288,rasa aman meski polisi
266,bagaimana rasa aman kalau polisi tak percaya,negatif,negatif,458,Negatif,1.1232100223318566,bagaimana rasa lindung polisi sendiri timbul takut
267,takut kalau korban adil laku bebas keliar,negatif,negatif,591,Negatif,1.0728884809760053,udah jelas kasus berat takut kalau akhir laku bebas
267,takut kalau korban adil laku bebas keliar,negatif,negatif,337,Negatif,1.088866034423739,lihat jahat bebas keliar makin ngeri hidup sini
267,takut kalau korban adil laku bebas keliar,negatif,negatif,356,Negatif,1.124808320909301,kalau rakyat salah langsung tindak kalau bebas
267,takut kalau korban adil laku bebas keliar,negatif,negatif,524,Negatif,1.140030351542519,sedih lihat korban adil
267,takut kalau korban adil laku bebas keliar,negatif,negatif,640,Negatif,1.145868856676669,takut kalau malah jadi korban salah tangkap
267,takut kalau korban adil laku bebas keliar,negatif,negatif,1496,Negatif,1.1507912730650565,takut kalau tuduh laku
267,takut kalau korban adil laku bebas keliar,negatif,negatif,1164,Negatif,1.157840981087067,takut lapor malah jadi korban
267,takut kalau korban adil laku bebas keliar,negatif,negatif,134,Negatif,1.204207111186132,takut kalau nyata adil buat rakyat biasa
267,takut kalau korban adil laku bebas keliar,negatif,negatif,370,Negatif,1.214619870191419,takut kalau adil mimpi negeri
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,1264,Negatif,1.1607302508965398,rakyat udah muak main kayak begini terus
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,793,Negatif,1.174830818767062,muak lihat bagaimana polisi tegak hukum standar ganda
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,355,Negatif,1.1851068373881193,muak citra aksi nyata
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,134,Negatif,1.1886981144613693,takut kalau nyata adil buat rakyat biasa
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,257,Negatif,1.2142222226851727,rasa intimidasi periksa padahal kooperatif laku langgar
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,207,Positif,1.2182521185413506,polisi bukti institusi polisi tegak kan adil jujur intimidasi pihak mana
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,320,Negatif,1.2268127819831185,muak alas polisi selalu ubah ubah
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,6,Positif,1.2368600770459184,polisi kerja hati luar biasa
268,muak lihat polisi hobi intimidasi rakyat biasa,negatif,negatif,1168,Negatif,1.2377367015109435,pernah alami intimidasi waktu mau bayar uang damai polisi malah marah
269,terima kasih jaga lalu lintas idul fitri,positif,positif,656,Netral,1.0411466368055309,polisi pantau laksana salat idul fitri lapang desa jaga jarak jauh
